sample_index,sampled_at,elapsed_seconds,sample_elapsed_ms,listener_pid,process_name,process_started_at,process_command_line,working_set_bytes,private_bytes,handle_count,thread_count,process_error,national_requested,national_observed_at,national_status,national_latency_ms,national_etag,national_conditional_request,national_conditional_status,national_conditional_304,national_conditional_refresh_200,national_schema_version,national_event_count,national_warning_count,national_storm_count,national_source_health_count,national_radar_frame_count,national_satellite_frame_count,national_product_count,national_city_rank_count,national_error,radar_requested,radar_observed_at,radar_status,radar_latency_ms,radar_etag,radar_conditional_request,radar_conditional_status,radar_conditional_304,radar_conditional_refresh_200,radar_active_storm_id,radar_storm_count,radar_boss_count,radar_warning_count,radar_wind_vector_count,radar_error,request_in_flight_peak,schedule_overrun_ms
47,2026-07-15T07:47:46.746Z,470,1080,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489754624,498061312,355,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:47:47.824Z,304,2,"""e48761305842afb004353951859608e98e59f655""",true,304,true,false,,0,0,0,,,1,0
48,2026-07-15T07:47:56.744Z,480,1042,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489771008,498061312,355,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:47:57.785Z,304,2,"""e48761305842afb004353951859608e98e59f655""",true,304,true,false,,0,0,0,,,1,0
49,2026-07-15T07:48:06.735Z,490,1048,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489844736,498061312,354,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:07.780Z,200,3,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,true,,0,0,0,,,1,0
50,2026-07-15T07:48:16.739Z,500,1026,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489852928,498061312,357,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:17.764Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
51,2026-07-15T07:48:26.742Z,510,1028,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489857024,498061312,355,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:27.768Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
52,2026-07-15T07:48:36.739Z,520,1069,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489857024,498061312,354,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:37.807Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
53,2026-07-15T07:48:46.747Z,530,1023,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",489865216,498061312,354,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:47.768Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
54,2026-07-15T07:48:56.740Z,540,1048,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",497238016,504991744,366,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:48:57.786Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
55,2026-07-15T07:49:06.741Z,550,1046,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",491405312,499822592,357,47,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:49:07.785Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
56,2026-07-15T07:49:16.746Z,560,1061,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",485167104,492978176,359,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:49:17.805Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
57,2026-07-15T07:49:26.737Z,570,1041,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",485167104,492978176,355,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:49:27.775Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
58,2026-07-15T07:49:36.747Z,580,988,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",485224448,493051904,355,45,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:49:37.733Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
59,2026-07-15T07:49:46.736Z,590,1010,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493367296,502452224,356,46,,false,2026-07-15T07:44:57.763Z,200,34,"""4cefbcc96287e0613562934e08cb885d09f86bc5da4590e6dc1f6059760f18e1""",true,304,true,true,1,1309,1308,0,6,12,12,26,,,true,2026-07-15T07:49:47.744Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
60,2026-07-15T07:49:56.741Z,600,1023,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493371392,502452224,354,46,,true,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:49:57.763Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
61,2026-07-15T07:50:06.735Z,610,1011,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",512000000,521363456,354,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:07.745Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
62,2026-07-15T07:50:16.735Z,620,990,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",512008192,521363456,355,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:17.723Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
63,2026-07-15T07:50:26.746Z,630,953,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",512012288,521363456,355,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:27.697Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
64,2026-07-15T07:50:36.732Z,640,1014,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",655478784,664870912,353,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:37.744Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
65,2026-07-15T07:50:46.741Z,650,1001,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",655482880,664870912,352,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:47.740Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
66,2026-07-15T07:50:56.740Z,660,972,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",655482880,664870912,353,46,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:50:57.710Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
67,2026-07-15T07:51:06.745Z,670,1007,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493043712,503304192,380,64,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:07.749Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
68,2026-07-15T07:51:16.733Z,680,1000,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493957120,504107008,357,47,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:17.730Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
69,2026-07-15T07:51:26.737Z,690,992,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493912064,504033280,354,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:27.727Z,304,3,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
70,2026-07-15T07:51:36.737Z,700,958,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",493928448,504303616,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:37.693Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
71,2026-07-15T07:51:46.743Z,710,1064,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",514555904,525545472,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:47.804Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
72,2026-07-15T07:51:56.733Z,720,958,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",514560000,525545472,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:51:57.689Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
73,2026-07-15T07:52:06.739Z,730,930,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",514560000,525545472,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:07.667Z,304,2,"""89e639b8fe8afc95bade4a724af223f3dcafd540""",true,304,true,false,,0,0,0,,,1,0
74,2026-07-15T07:52:16.737Z,740,1039,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",514560000,525545472,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:17.774Z,200,3,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,true,,0,0,0,,,1,0
75,2026-07-15T07:52:26.735Z,750,974,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",514560000,525545472,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:27.706Z,304,3,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
76,2026-07-15T07:52:36.737Z,760,946,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",515649536,526671872,354,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:37.681Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
77,2026-07-15T07:52:46.733Z,770,983,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",515657728,526671872,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:47.714Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
78,2026-07-15T07:52:56.744Z,780,983,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",221405184,222011392,354,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:52:57.724Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
79,2026-07-15T07:53:06.735Z,790,953,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",221929472,224264192,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:07.686Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
80,2026-07-15T07:53:16.733Z,800,947,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",223866880,226263040,354,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:17.678Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
81,2026-07-15T07:53:26.741Z,810,1023,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",223629312,225140736,352,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:27.762Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
82,2026-07-15T07:53:36.746Z,820,935,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",223768576,225284096,352,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:37.680Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
83,2026-07-15T07:53:46.736Z,830,987,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",224952320,226881536,352,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:47.722Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
84,2026-07-15T07:53:56.740Z,840,1004,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",224952320,226881536,352,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:53:57.743Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
85,2026-07-15T07:54:06.738Z,850,977,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",224960512,226881536,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:54:07.713Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
86,2026-07-15T07:54:16.746Z,860,935,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",242159616,251920384,357,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:54:17.680Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
87,2026-07-15T07:54:26.742Z,870,999,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",242159616,251920384,352,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:54:27.738Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
88,2026-07-15T07:54:36.736Z,880,917,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",242159616,251924480,353,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:54:37.651Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
89,2026-07-15T07:54:46.741Z,890,943,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",258777088,280739840,354,45,,false,2026-07-15T07:49:57.722Z,200,34,"""951ecd7f4bd8c2c906d00d3602fccacddb1ad191d685aa4873d17639008d5173""",true,304,true,true,1,1317,1316,0,6,12,12,26,,,true,2026-07-15T07:54:47.683Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
90,2026-07-15T07:54:56.740Z,900,1008,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",259293184,280739840,353,45,,true,2026-07-15T07:54:57.711Z,200,32,"""416f6480232594ed10ef1f6234a3ecca654bb1285874ffe491723ddaa28438fb""",true,304,true,true,1,1320,1319,0,6,12,12,26,,,true,2026-07-15T07:54:57.747Z,304,1,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
91,2026-07-15T07:55:06.743Z,910,1005,38804,node,2026-07-15T07:35:23.1982211Z,"""node""   ""D:\typhoon boss radar\node_modules\.bin\\..\next\dist\bin\next"" start -H 127.0.0.1 -p 3038",270086144,284459008,352,45,,false,2026-07-15T07:54:57.711Z,200,32,"""416f6480232594ed10ef1f6234a3ecca654bb1285874ffe491723ddaa28438fb""",true,304,true,true,1,1320,1319,0,6,12,12,26,,,true,2026-07-15T07:55:07.747Z,304,2,"""0cf05629d16d6623fe3cb90e15088fa29cc4c530""",true,304,true,false,,0,0,0,,,1,0
